,RunId,iteration,Step,meanIS,stdIS,meanCancer,stdCancer,CancerCells,CellsNK,CellsM1,CellsM2,CellsN1,CellsN2,AntiCancer,ProCancer,HAntiCancer,HProCancer,HTME,TumorGrowthRate
84,0,0,84,0.4,0.05,0.6,0.05,148,3,0,0,4,0,89,148,-29.28,1306.84,1277.56,1.0140715125574202e-10
85,0,0,85,0.4,0.05,0.6,0.05,148,4,0,0,4,0,90,148,-29.28,1323.12,1293.84,5.13388858678877e-11
86,0,0,86,0.4,0.05,0.6,0.05,151,4,0,0,4,0,90,151,-29.28,1323.12,1293.84,2.5692936985792814e-11
87,0,0,87,0.4,0.05,0.6,0.05,151,4,0,0,3,0,89,151,-29.28,1349.94,1320.66,1.2710730747319554e-11
88,0,0,88,0.4,0.05,0.6,0.05,154,4,0,0,3,0,89,154,-21.96,1248.7700000000002,1226.8100000000002,6.216082097592969e-12
89,0,0,89,0.4,0.05,0.6,0.05,157,4,0,0,3,0,90,157,-21.96,1273.58,1251.62,3.0050549610545706e-12
90,0,0,90,0.4,0.05,0.6,0.05,160,4,0,0,3,0,89,160,-21.96,1298.39,1276.43,1.4360764238728243e-12
91,0,0,91,0.4,0.05,0.6,0.05,163,4,0,0,3,0,90,163,-18.299999999999997,1168.0,1149.7,6.784098432566655e-13
92,0,0,92,0.4,0.05,0.6,0.05,166,4,0,0,4,0,90,166,-18.299999999999997,1189.8999999999999,1171.6,3.1680803222443953e-13
93,0,0,93,0.4,0.05,0.6,0.05,159,4,0,0,4,0,90,159,-19.52,1162.0,1142.48,1.4624791477731435e-13
94,0,0,94,0.4,0.05,0.6,0.05,31,4,0,0,4,0,90,31,-19.52,1113.0,1093.48,6.673791528926006e-14
95,0,0,95,0.4,0.05,0.6,0.05,4,3,0,0,4,0,89,4,-19.52,216.99999999999997,197.47999999999996,3.010544460345334e-14
96,0,0,96,0.4,0.05,0.6,0.05,1,4,0,0,4,0,90,1,-33.52,14.000000000000002,-19.520000000000003,1.3424771720271936e-14
97,0,0,97,0.4,0.05,0.6,0.05,0,3,0,0,3,0,88,0,-26.519999999999996,0.0,-26.519999999999996,5.9177720038463276e-15
98,0,0,98,0.4,0.05,0.6,0.05,0,3,0,0,3,0,88,0,-14.64,0.0,-14.64,2.5786892128176856e-15
99,0,0,99,0.4,0.05,0.6,0.05,1,3,0,0,3,0,88,1,-14.64,0.0,-14.64,1.1107830226600113e-15
100,0,0,100,0.4,0.05,0.6,0.05,0,3,0,0,4,0,88,0,-20.86,0.0,-20.86,4.729866884760784e-16
101,1,1,0,0.4,0.05,0.6,0.05,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
102,1,1,1,0.4,0.05,0.6,0.05,7,71,0,0,2,0,176,7,-174.8,0.0,-174.8,0.0011910974409788384
103,1,1,2,0.4,0.05,0.6,0.05,10,71,0,0,4,0,177,10,-386.95,9.38,-377.57,0.0015710874762945091
104,1,1,3,0.4,0.05,0.6,0.05,13,71,0,0,6,0,177,13,-573.8199999999999,26.8,-547.02,0.002048532682175356
105,1,1,4,0.4,0.05,0.6,0.05,13,71,0,0,5,0,176,13,-739.29,52.260000000000005,-687.03,0.002640431362644016
106,1,1,5,0.4,0.05,0.6,0.05,13,71,0,0,6,0,177,13,-700.25,43.550000000000004,-656.7,0.0033643124546172526
107,1,1,6,0.4,0.05,0.6,0.05,13,71,0,0,6,0,177,13,-719.3600000000001,52.260000000000005,-667.1000000000001,0.004237475685814299
